Cancelled,APSC 101 204,Lecture,2,,,
STT,APSC 101 L2A,Laboratory,2,Mon,14:00,16:00
STT,APSC 101 L2B,Laboratory,2,Mon,10:00,12:00
STT,APSC 101 L2C,Laboratory,2,Tue,8:00,10:00
STT,APSC 101 L2D,Laboratory,2,Tue,10:00,12:00
STT,APSC 101 L2E,Laboratory,2,Tue,12:00,14:00
STT,APSC 101 L2F,Laboratory,2,Mon,16:00,18:00
STT,APSC 101 L2G,Laboratory,2,Tue,16:00,18:00
STT,APSC 101 L2H,Laboratory,2,Wed,8:00,10:00
STT,APSC 101 L2J,Laboratory,2,Wed,10:00,12:00
STT,APSC 101 L2L,Laboratory,2,Wed,15:00,17:00
STT,APSC 101 L2M,Laboratory,2,Wed,17:00,19:00
STT,APSC 101 L2N,Laboratory,2,Thu,8:00,10:00
STT,APSC 101 L2P,Laboratory,2,Thu,12:00,14:00
STT,APSC 101 L2R,Laboratory,2,Thu,15:30,17:30
STT,APSC 101 L2T,Laboratory,2,Fri,8:00,10:00
STT,APSC 101 L2U,Laboratory,2,Fri,10:00,12:00
STT,APSC 101 211,Lecture,2,Mon Fri,11:00,12:00
STT,APSC 101 L2A,Laboratory,2,Mon,14:00,16:00
STT,APSC 101 L2B,Laboratory,2,Mon,10:00,12:00
STT,APSC 101 L2C,Laboratory,2,Tue,8:00,10:00
STT,APSC 101 L2D,Laboratory,2,Tue,10:00,12:00
STT,APSC 101 L2E,Laboratory,2,Tue,12:00,14:00
STT,APSC 101 L2F,Laboratory,2,Mon,16:00,18:00
STT,APSC 101 L2G,Laboratory,2,Tue,16:00,18:00
STT,APSC 101 L2H,Laboratory,2,Wed,8:00,10:00
STT,APSC 101 L2J,Laboratory,2,Wed,10:00,12:00
STT,APSC 101 L2K,Laboratory,2,Wed,13:00,15:00
STT,APSC 101 L2L,Laboratory,2,Wed,15:00,17:00
STT,APSC 101 L2M,Laboratory,2,Wed,17:00,19:00
STT,APSC 101 L2N,Laboratory,2,Thu,8:00,10:00
STT,APSC 101 L2P,Laboratory,2,Thu,12:00,14:00
STT,APSC 101 L2R,Laboratory,2,Thu,15:30,17:30
STT,APSC 101 L2T,Laboratory,2,Fri,8:00,10:00
STT,APSC 101 L2U,Laboratory,2,Fri,10:00,12:00
STT,APSC 101 L2V,Laboratory,2,Fri,13:00,15:00
Restricted,APSC 101 2W1,Waiting List,2,,,
STT,APSC 101 9AR,Lecture,1,,,
Blocked,APSC 110 601,Work Placement,2,,,
Blocked,APSC 110 602,Work Placement,2,,,
Blocked,APSC 110 603,Work Placement,2,,,
Blocked,APSC 110 604,Work Placement,2,,,
Blocked,APSC 110 605,Work Placement,2,,,
Blocked,APSC 110 606,Work Placement,2,,,
Blocked,APSC 110 607,Work Placement,2,,,
Blocked,APSC 110 608,Work Placement,2,,,
Blocked,APSC 110 609,Work Placement,2,,,
Blocked,APSC 110 611,Work Placement,1,,,
Blocked,APSC 110 612,Work Placement,1,,,
Blocked,APSC 110 613,Work Placement,1,,,
Blocked,APSC 110 614,Work Placement,1,,,
Blocked,APSC 110 615,Work Placement,1,,,
Blocked,APSC 110 616,Work Placement,1,,,
Blocked,APSC 110 617,Work Placement,1,,,
Blocked,APSC 110 618,Work Placement,1,,,
Blocked,APSC 110 619,Work Placement,1,,,
Blocked,APSC 110 622,Work Placement,2,,,
Blocked,APSC 110 623,Work Placement,1,,,
STT,APSC 160 101,Lecture,1,Tue Thu,8:00,9:30
STT,APSC 160 L1A,Laboratory,1,Mon,10:00,12:00
STT,APSC 160 L1B,Laboratory,1,Tue,17:00,19:00
STT,APSC 160 L1C,Laboratory,1,Tue,8:00,10:00
Blocked,APSC 160 L1D,Laboratory,1,Fri,16:00,18:00
STT,APSC 160 L1E,Laboratory,1,Tue,14:00,16:00
STT,APSC 160 L1F,Laboratory,1,Wed,10:00,12:00
STT,APSC 160 L1G,Laboratory,1,Wed,14:00,16:00
STT,APSC 160 L1H,Laboratory,1,Wed,16:00,18:00
STT,APSC 160 L1I,Laboratory,1,Thu,17:00,19:00
STT,APSC 160 L1J,Laboratory,1,Thu,10:00,12:00
STT,APSC 160 L1K,Laboratory,1,Thu,12:00,14:00
STT,APSC 160 L1L,Laboratory,1,Fri,10:00,12:00
STT,APSC 160 L1M,Laboratory,1,Wed,12:00,14:00
STT,APSC 160 L1N,Laboratory,1,Fri,8:00,10:00
STT,APSC 160 L1O,Laboratory,1,Fri,14:00,16:00
STT,APSC 160 L1P,Laboratory,1,Mon,8:00,10:00
STT,APSC 160 L1Q,Laboratory,1,Fri,12:00,14:00
STT,APSC 160 L1R,Laboratory,1,Mon,16:00,18:00
STT,APSC 160 L1S,Laboratory,1,Mon,12:00,14:00
STT,APSC 160 L1T,Laboratory,1,Thu,14:00,16:00
STT,APSC 160 L1U,Laboratory,1,Mon,18:00,20:00
STT,APSC 160 L1V,Laboratory,1,Wed,18:00,20:00
STT,APSC 160 102,Lecture,1,Tue Thu,15:30,17:00
STT,APSC 160 L1A,Laboratory,1,Mon,10:00,12:00
STT,APSC 160 L1B,Laboratory,1,Tue,17:00,19:00
STT,APSC 160 L1C,Laboratory,1,Tue,8:00,10:00
Blocked,APSC 160 L1D,Laboratory,1,Fri,16:00,18:00
STT,APSC 160 L1E,Laboratory,1,Tue,14:00,16:00
STT,APSC 160 L1F,Laboratory,1,Wed,10:00,12:00
STT,APSC 160 L1G,Laboratory,1,Wed,14:00,16:00
STT,APSC 160 L1H,Laboratory,1,Wed,16:00,18:00
STT,APSC 160 L1I,Laboratory,1,Thu,17:00,19:00
STT,APSC 160 L1J,Laboratory,1,Thu,10:00,12:00
STT,APSC 160 L1K,Laboratory,1,Thu,12:00,14:00
STT,APSC 160 L1L,Laboratory,1,Fri,10:00,12:00
STT,APSC 160 L1M,Laboratory,1,Wed,12:00,14:00
STT,APSC 160 L1N,Laboratory,1,Fri,8:00,10:00
STT,APSC 160 L1O,Laboratory,1,Fri,14:00,16:00
STT,APSC 160 L1P,Laboratory,1,Mon,8:00,10:00
STT,APSC 160 L1Q,Laboratory,1,Fri,12:00,14:00
STT,APSC 160 L1R,Laboratory,1,Mon,16:00,18:00
STT,APSC 160 L1S,Laboratory,1,Mon,12:00,14:00
STT,APSC 160 L1T,Laboratory,1,Thu,14:00,16:00
STT,APSC 160 L1U,Laboratory,1,Mon,18:00,20:00
STT,APSC 160 L1V,Laboratory,1,Wed,18:00,20:00
Blocked,APSC 160 1W1,Waiting List,1,Mon Wed Fri,,
STT,APSC 160 202,Lecture,2,Tue Thu,15:30,17:00
STT,APSC 160 L2A,Laboratory,2,Mon,8:00,10:00
STT,APSC 160 L2B,Laboratory,2,Mon,10:00,12:00
STT,APSC 160 L2C,Laboratory,2,Mon,14:00,16:00
STT,APSC 160 L2D,Laboratory,2,Tue,8:00,10:00
STT,APSC 160 L2F,Laboratory,2,Wed,8:00,10:00
STT,APSC 160 L2G,Laboratory,2,Wed,10:00,12:00
STT,APSC 160 L2H,Laboratory,2,Thu,8:00,10:00
Blocked,APSC 160 L2I,Laboratory,2,Fri,14:00,16:00
STT,APSC 160 L2J,Laboratory,2,Thu,10:00,12:00
STT,APSC 160 L2K,Laboratory,2,Thu,12:00,14:00
STT,APSC 160 L2L,Laboratory,2,Thu,14:00,16:00
STT,APSC 160 L2M,Laboratory,2,Tue,12:00,14:00
STT,APSC 160 L2N,Laboratory,2,Fri,8:00,10:00
STT,APSC 160 L2O,Laboratory,2,Fri,10:00,12:00
STT,APSC 160 L2P,Laboratory,2,Thu,16:00,18:00
STT,APSC 160 L2U,Laboratory,2,Mon,18:00,20:00
STT,APSC 160 L2V,Laboratory,2,Wed,18:00,20:00
STT,APSC 160 L2X,Laboratory,2,Tue,10:00,12:00
STT,APSC 160 204,Lecture,2,Mon Wed Fri,16:00,17:00
STT,APSC 160 L2A,Laboratory,2,Mon,8:00,10:00
STT,APSC 160 L2B,Laboratory,2,Mon,10:00,12:00
STT,APSC 160 L2C,Laboratory,2,Mon,14:00,16:00
STT,APSC 160 L2D,Laboratory,2,Tue,8:00,10:00
STT,APSC 160 L2F,Laboratory,2,Wed,8:00,10:00
STT,APSC 160 L2G,Laboratory,2,Wed,10:00,12:00
STT,APSC 160 L2H,Laboratory,2,Thu,8:00,10:00
STT,APSC 160 L2J,Laboratory,2,Thu,10:00,12:00
STT,APSC 160 L2K,Laboratory,2,Thu,12:00,14:00
STT,APSC 160 L2L,Laboratory,2,Thu,14:00,16:00
STT,APSC 160 L2M,Laboratory,2,Tue,12:00,14:00
STT,APSC 160 L2N,Laboratory,2,Fri,8:00,10:00
STT,APSC 160 L2O,Laboratory,2,Fri,10:00,12:00
STT,APSC 160 L2P,Laboratory,2,Thu,16:00,18:00
STT,APSC 160 L2U,Laboratory,2,Mon,18:00,20:00
STT,APSC 160 L2V,Laboratory,2,Wed,18:00,20:00
STT,APSC 160 L2X,Laboratory,2,Tue,10:00,12:00
,APSC 160 2W1,Waiting List,2,,,
STT,APSC 160 9AR,Lecture,1,,,
STT,APSC 160 L1X,Laboratory,1,Tue,12:00,14:00
STT,APSC 160 L2Q,Laboratory,2,Tue,18:00,20:00
STT,APSC 160 L2R,Laboratory,2,Mon,16:00,18:00
STT,APSC 160 L2S,Laboratory,2,Mon,12:00,14:00
STT,APSC 160 VE1,Lecture,1,Tue Thu,14:00,15:30
STT,APSC 160 VL1,Laboratory,1,Tue,12:00,14:00
STT,APSC 160 VL2,Laboratory,1,Tue,10:00,12:00
STT,APSC 160 VL3,Laboratory,1,Mon,14:00,16:00
STT,APSC 172 VE1,Lecture,1,Tue Thu,8:00,9:30
STT,APSC 172 VT1,Tutorial,1,Fri,13:00,14:00
STT,APSC 172 VT2,Tutorial,1,Fri,12:00,13:00
STT,APSC 173 VE1,Lecture,2,Tue Thu,8:00,9:30
STT,APSC 173 VT1,Tutorial,2,Fri,13:00,14:00
STT,APSC 173 VT2,Tutorial,2,Fri,12:00,13:00
STT,APSC 178 VE1,Lecture,2,Wed Fri,16:00,18:00
STT,APSC 178 VT1,Tutorial,2,Mon,12:00,14:00
STT,APSC 178 VT2,Tutorial,2,Mon,14:00,16:00
STT,APSC 178 VT3,Tutorial,2,Tue,11:00,13:00
STT,APSC 182 VE1,Lecture,1,Mon Fri,9:00,10:00
STT,APSC 182 VL1,Laboratory,1,Wed*,8:00,10:00
STT,APSC 182 VL2,Laboratory,1,Wed^,8:00,10:00
STT,APSC 182 VL3,Laboratory,1,Wed*,11:00,13:00
STT,APSC 182 VT1,Tutorial,1,Fri,10:00,11:00
STT,APSC 183 VE1,Lecture,2,Mon Fri,9:00,10:00
STT,APSC 183 VL1,Laboratory,2,Wed^,8:00,10:00
STT,APSC 183 VL2,Laboratory,2,Wed*,8:00,10:00
STT,APSC 183 VL3,Laboratory,2,Wed^,11:00,13:00
STT,APSC 183 VT1,Tutorial,2,Fri,10:00,11:00
Blocked,APSC 201 101,Lecture,1,Tue Thu,8:00,9:30
STT,APSC 201 109,Lecture,1,Mon Wed Fri,12:00,13:00
Blocked,APSC 201 1W1,Waiting List,1,,,
Restricted,APSC 201 207,Lecture,2,Mon Wed Fri,13:00,14:00
Restricted,APSC 201 2W1,Waiting List,2,,,
Blocked,APSC 210 601,Work Placement,2,,,
Blocked,APSC 210 602,Work Placement,2,,,
Blocked,APSC 210 603,Work Placement,2,,,
Blocked,APSC 210 604,Work Placement,2,,,
Blocked,APSC 210 605,Work Placement,2,,,
Blocked,APSC 210 606,Work Placement,2,,,
Blocked,APSC 210 607,Work Placement,2,,,
Blocked,APSC 210 608,Work Placement,2,,,
Blocked,APSC 210 609,Work Placement,2,,,
Blocked,APSC 210 611,Work Placement,1,,,
Blocked,APSC 210 612,Work Placement,1,,,
Blocked,APSC 210 613,Work Placement,1,,,
Blocked,APSC 210 614,Work Placement,1,,,
Blocked,APSC 210 615,Work Placement,1,,,
Blocked,APSC 210 616,Work Placement,1,,,
Blocked,APSC 210 617,Work Placement,1,,,
Blocked,APSC 210 618,Work Placement,1,,,
Blocked,APSC 210 619,Work Placement,1,,,
Blocked,APSC 210 622,Work Placement,2,,,
Blocked,APSC 210 623,Work Placement,1,,,
Restricted,APSC 261 101,Lecture,1,Tue Thu,8:00,9:30
STT,APSC 278 101,Lecture,1,Mon Wed Fri,12:00,13:00
Blocked,APSC 278 1W1,Waiting List,1,,,
STT,APSC 278 201,Lecture,2,Mon Wed Fri,13:00,14:00
Restricted,APSC 278 2W1,Waiting List,2,,,
Blocked,APSC 279 102,Laboratory,1,Thu^,8:00,10:00
Blocked,APSC 279 106,Laboratory,1,Tue*,10:00,12:00
STT,APSC 279 108,Laboratory,1,Tue^,8:00,10:00
STT,APSC 279 109,Laboratory,1,Tue*,8:00,10:00
STT,APSC 279 110,Laboratory,1,Mon^,14:00,16:00
STT,APSC 279 112,Laboratory,1,Tue^,10:00,12:00
Blocked,APSC 279 114,Laboratory,1,Thu^,14:00,16:00
STT,APSC 279 116,Laboratory,1,Mon*,14:00,16:00
Blocked,APSC 279 1W1,Waiting List,1,Mon,7:00,7:30
STT,APSC 279 201,Laboratory,2,Tue^,15:00,17:00
STT,APSC 279 202,Laboratory,2,Tue*,15:00,17:00
STT,APSC 279 203,Laboratory,2,Thu^,15:00,17:00
STT,APSC 279 204,Laboratory,2,Thu*,15:00,17:00
STT,APSC 279 205,Laboratory,2,Mon^,15:00,17:00
Blocked,APSC 279 207,Laboratory,2,Tue^,10:00,12:00
Blocked,APSC 279 208,Laboratory,2,Tue*,10:00,12:00
Blocked,APSC 279 209,Laboratory,2,Wed^,15:00,17:00
STT,APSC 279 210,Laboratory,2,Thu*,12:30,14:30
STT,APSC 279 211,Laboratory,2,Tue^,12:30,14:30
STT,APSC 279 212,Laboratory,2,Tue*,12:30,14:30
Blocked,APSC 279 213,Laboratory,2,Wed*,17:00,19:00
Blocked,APSC 279 214,Laboratory,2,Wed^,17:00,19:00
STT,APSC 279 215,Laboratory,2,Thu^,12:30,14:30
Restricted,APSC 279 2W1,Waiting List,2,,,
Blocked,APSC 310 601,Work Placement,2,,,
Blocked,APSC 310 602,Work Placement,2,,,
Blocked,APSC 310 603,Work Placement,2,,,
Blocked,APSC 310 604,Work Placement,2,,,
Blocked,APSC 310 605,Work Placement,2,,,
Blocked,APSC 310 606,Work Placement,2,,,
Blocked,APSC 310 607,Work Placement,2,,,
Blocked,APSC 310 608,Work Placement,2,,,
Blocked,APSC 310 609,Work Placement,2,,,
Blocked,APSC 310 611,Work Placement,1,,,
Blocked,APSC 310 612,Work Placement,1,,,
Blocked,APSC 310 613,Work Placement,1,,,
Blocked,APSC 310 614,Work Placement,1,,,
Blocked,APSC 310 615,Work Placement,1,,,
Blocked,APSC 310 616,Work Placement,1,,,
Blocked,APSC 310 617,Work Placement,1,,,
Blocked,APSC 310 618,Work Placement,1,,,
Blocked,APSC 310 619,Work Placement,1,,,
Blocked,APSC 310 622,Work Placement,2,,,
Blocked,APSC 310 623,Work Placement,1,,,
Restricted,APSC 366 201,Lecture,2,Tue Thu,14:00,15:30
Blocked,APSC 367 201,Lecture,2,Wed,14:00,17:00
Restricted,APSC 377 101,Lecture,1,Tue Thu,12:30,14:00
Blocked,APSC 377 1W1,Waiting List,1,,,
Restricted,APSC 402 101,Lecture,1,Tue Thu,16:00,17:30
Blocked,APSC 410 601,Work Placement,2,,,
Blocked,APSC 410 602,Work Placement,2,,,
Blocked,APSC 410 603,Work Placement,2,,,
Blocked,APSC 410 604,Work Placement,2,,,
Blocked,APSC 410 605,Work Placement,2,,,
Blocked,APSC 410 606,Work Placement,2,,,
Blocked,APSC 410 607,Work Placement,2,,,
Blocked,APSC 410 608,Work Placement,2,,,
Blocked,APSC 410 609,Work Placement,2,,,
Blocked,APSC 410 610,Work Placement,2,,,
Blocked,APSC 410 611,Work Placement,1,,,
Blocked,APSC 410 612,Work Placement,1,,,
Blocked,APSC 410 613,Work Placement,1,,,
Blocked,APSC 410 614,Work Placement,1,,,
Blocked,APSC 410 615,Work Placement,1,,,
Blocked,APSC 410 616,Work Placement,1,,,
Blocked,APSC 410 617,Work Placement,1,,,
Blocked,APSC 410 618,Work Placement,1,,,
Blocked,APSC 410 619,Work Placement,1,,,
Blocked,APSC 410 621,Work Placement,1,,,
Blocked,APSC 410 622,Work Placement,2,,,
Blocked,APSC 410 623,Work Placement,1,,,
Blocked,APSC 411 601,Work Placement,2,,,
Blocked,APSC 411 602,Work Placement,2,,,
Blocked,APSC 411 603,Work Placement,2,,,
Blocked,APSC 411 604,Work Placement,2,,,
Blocked,APSC 411 605,Work Placement,2,,,
Blocked,APSC 411 606,Work Placement,2,,,
Blocked,APSC 411 607,Work Placement,2,,,
Blocked,APSC 411 608,Work Placement,2,,,
Blocked,APSC 411 609,Work Placement,2,,,
Blocked,APSC 411 610,Work Placement,2,,,
Blocked,APSC 411 611,Work Placement,1,,,
Blocked,APSC 411 612,Work Placement,1,,,
Blocked,APSC 411 613,Work Placement,1,,,
Blocked,APSC 411 614,Work Placement,1,,,
Blocked,APSC 411 615,Work Placement,1,,,
Blocked,APSC 411 616,Work Placement,1,,,
Blocked,APSC 411 617,Work Placement,1,,,
Blocked,APSC 411 618,Work Placement,1,,,
Blocked,APSC 411 619,Work Placement,1,,,
Blocked,APSC 411 621,Work Placement,1,,,
Blocked,APSC 411 622,Work Placement,2,,,
Blocked,APSC 411 623,Work Placement,1,,,
Blocked,APSC 412 601,Work Placement,2,,,
Blocked,APSC 412 602,Work Placement,2,,,
Blocked,APSC 412 603,Work Placement,2,,,
Blocked,APSC 412 604,Work Placement,2,,,
Blocked,APSC 412 605,Work Placement,2,,,
Blocked,APSC 412 606,Work Placement,2,,,
Blocked,APSC 412 609,Work Placement,2,,,
Blocked,APSC 412 610,Work Placement,2,,,
Blocked,APSC 412 611,Work Placement,1,,,
Blocked,APSC 412 612,Work Placement,1,,,
Blocked,APSC 412 613,Work Placement,1,,,
Blocked,APSC 412 614,Work Placement,1,,,
Blocked,APSC 412 615,Work Placement,1,,,
Blocked,APSC 412 616,Work Placement,1,,,
Blocked,APSC 412 619,Work Placement,1,,,
Blocked,APSC 412 621,Work Placement,1,,,
Blocked,APSC 412 622,Work Placement,2,,,
Blocked,APSC 412 623,Work Placement,1,,,
Restricted,APSC 440 201,Lecture,2,Mon Wed Fri,11:00,12:00
Restricted,APSC 450 101,Web-Oriented Course,1,Mon Wed,,
Blocked,APSC 450 1W1,Waiting List,1,Mon Wed,,
Restricted,APSC 450 201,Web-Oriented Course,2,Wed Fri,,
Restricted,APSC 450 2W1,Waiting List,2,Wed Fri,,
Blocked,APSC 486 001,Lecture-Laboratory,1-2,Tue,18:00,21:00
Blocked,APSC 486 002,Lecture-Laboratory,1-2,Tue,18:00,21:00
Blocked,APSC 496D 001,Lecture-Laboratory,1-2,Tue,18:00,21:00
Blocked,APSC 496D 002,Lecture-Laboratory,1-2,Tue,18:00,21:00
Blocked,APSC 496E 001,Lecture-Laboratory,1-2,Tue,18:00,21:00
Blocked,APSC 496E 002,Lecture-Laboratory,1-2,Tue,18:00,21:00
,APSC 540 101,Lecture,1,Tue Thu,12:00,13:30
Blocked,APSC 541 201,Lecture,2,,,
Blocked,APSC 541 202,Lecture,1-2,Wed,18:00,21:30
Restricted,APSC 598G 201,Lecture,2,,,
,ARBC 101 001,Lecture,1,Tue Thu,9:30,11:00
,ARBC 101 002,Lecture,1,Mon Wed Fri,18:00,19:00
,ARBC 101 WL1,Waiting List,1,Tue Thu,9:30,11:00
,ARBC 102 001,Lecture,2,Tue Thu,9:30,11:00
,ARBC 201 001,Lecture,1,Tue Thu,12:30,14:00
,ARBC 202 001,Lecture,2,Tue Thu,12:30,14:00
Restricted,ARCH 403 001,Lecture-Seminar,2,Tue Thu,11:00,12:30
Restricted,ARCH 404E WL1,Waiting List,1,Tue Thu,,
Restricted,ARCH 404F 001,Discussion,2,Tue Thu,9:30,11:00
Restricted,ARCH 404F WL1,Waiting List,2,Tue Thu,,
Restricted,ARCH 405E 001,Lecture,1,Tue Thu,11:00,12:30
Restricted,ARCH 405E WL1,Waiting List,1,Tue Thu,,
Restricted,ARCH 405F 001,Lecture,2,Tue Thu,9:30,11:00
Restricted,ARCH 405F WL1,Waiting List,2,Tue Thu,,
Restricted,ARCH 411 001,Lecture-Seminar,1,Fri,9:30,12:30
Restricted,ARCH 437 001,Lecture-Laboratory,2,Mon Wed,11:00,12:30
Restricted,ARCH 500 001,Studio,1,Tue Fri Thu,,
Restricted,ARCH 501 001,Studio,1,Tue Fri,,
Restricted,ARCH 501 002,Studio,1,Tue Fri,,
Restricted,ARCH 501 003,Studio,1,Tue Fri,,
Restricted,ARCH 501 004,Studio,1,Tue Fri,,
Restricted,ARCH 501 005,Studio,1,Tue Fri,,
Restricted,ARCH 501 006,Studio,1,Tue Fri,,
Restricted,ARCH 501 007,Studio,1,Tue Fri,,
Restricted,ARCH 501 008,Studio,1,Tue Fri,,
Restricted,ARCH 501 009,Studio,2,Tue Fri,,
Restricted,ARCH 502 610,Lecture-Laboratory,1,Mon Tue Wed Thu Fri,8:00,17:00
Restricted,ARCH 504E WL1,Waiting List,1,Tue Thu,,
Restricted,ARCH 504F 001,Discussion,2,Tue Thu,9:30,11:00
Restricted,ARCH 504F WL1,Waiting List,2,Tue Thu,,
Restricted,ARCH 505E 001,Lecture-Discussion,1,Tue Thu,11:00,12:30
Restricted,ARCH 505E WL1,Waiting List,1,Tue Thu,,
Restricted,ARCH 505F 001,Lecture,2,Tue Thu,9:30,11:00
Restricted,ARCH 505F WL1,Waiting List,2,Tue Thu,,
Restricted,ARCH 511 001,Lecture,1,Tue Thu,9:30,11:00
Restricted,ARCH 512 001,Lecture,2,Tue Thu,11:00,12:30
Restricted,ARCH 513 001,Lecture,1,Mon Wed,9:30,11:00
Restricted,ARCH 515 001,Lecture-Laboratory,1,Mon Wed,9:30,11:00
Restricted,ARCH 517 001,Lecture-Laboratory,2,Mon Wed,11:00,12:30
Restricted,ARCH 520 001,Studio,1,Tue Fri,,
Restricted,ARCH 520 002,Studio,1,Tue Fri,,
Restricted,ARCH 520 003,Studio,1,Tue Fri,,
Restricted,ARCH 520 004,Studio,1,Tue Fri,,
Restricted,ARCH 520 005,Studio,1,Tue Fri,,
Restricted,ARCH 520 006,Studio,1,Tue Fri,,
Restricted,ARCH 520 007,Studio,1,Tue Fri,,
Restricted,ARCH 520 008,Studio,1,Tue Fri,,
Restricted,ARCH 520 009,Studio,2,Tue Fri,,
Restricted,ARCH 521 009,Studio,2,Tue Fri Thu,,
Restricted,ARCH 523 001,Lecture-Seminar,2,Fri,9:30,12:30
Restricted,ARCH 531 001,Lecture,2,Tue Thu,11:00,12:30
Restricted,ARCH 532 001,Lecture,1,Mon Wed,11:00,12:30
Restricted,ARCH 533 001,Lecture,2,Mon Wed,9:30,11:00
Restricted,ARCH 540 001,Studio,1,Tue Fri,,
Restricted,ARCH 540 002,Studio,1,Tue Fri,,
,ARCH 540 003,Studio,1,Tue Fri,,
,ARCH 540 004,Studio,1,Tue Fri,,
Restricted,ARCH 540 005,Studio,1,Tue Fri,,
,ARCH 540 006,Studio,1,Tue Fri,,
,ARCH 540 007,Studio,1,Tue Fri,,
Restricted,ARCH 540 008,Studio,1,Tue Fri,,
Restricted,ARCH 540 009,Studio,2,Tue Fri,,
Restricted,ARCH 541 002,Lecture,2,Tue Thu,11:00,12:30
Restricted,ARCH 544A 001,Seminar,1,Fri,9:30,12:30
Restricted,ARCH 544B 003,Seminar,1,Wed,9:30,12:30
Restricted,ARCH 544B WL1,Waiting List,1,Wed,,
Blocked,ARCH 544X 001,Project,1,Thu,,
Blocked,ARCH 545A 001,Directed Studies,1,,,
Blocked,ARCH 545A 003,Directed Studies,2,,,
Blocked,ARCH 545B 001,Directed Studies,1,,,
Blocked,ARCH 545B 003,Directed Studies,2,,,
Restricted,ARCH 548 001,Lecture-Discussion,1,Wed,13:30,16:30
Restricted,ARCH 548 002,Lecture-Discussion,2,Mon,14:00,17:00
Restricted,ARCH 549 001,Thesis,1,,,
Restricted,ARCH 549 003,Thesis,2,,,
Blocked,ARCH 555A 001,Work Placement,1,,,
Blocked,ARCH 555A 002,Work Placement,2,,,
Blocked,ARCH 555B 001,Work Placement,1,,,
Blocked,ARCH 555B 002,Work Placement,1,,,
Restricted,ARCH 561 001,Seminar,1,Tue Thu,9:30,11:00
Restricted,ARCH 561 WL1,Waiting List,1,Tue Thu,,
Restricted,ARCH 568 001,Seminar,1,Fri,9:30,12:30
Restricted,ARCH 571B 001,Seminar,2,Wed,14:00,17:00
Restricted,ARCH 571B WL1,Waiting List,2,Wed,,
Restricted,ARCH 573E 001,Seminar,1,Tue Thu,9:30,11:00
Restricted,ARCH 573E WL1,Waiting List,1,Tue Thu,,
Blocked,ARCH 574 001,Seminar,2,Wed,15:00,18:00
Restricted,ARCH 574 WL1,Waiting List,2,Wed,,
Blocked,ARCH 575 001,Seminar,1,Fri,9:30,12:30
Restricted,ARCH 575 WL1,Waiting List,1,Fri,,
Restricted,ARCH 598 001,Thesis,1-2,,,
Restricted,ARCH 598 002,Thesis,1,,,
Restricted,ARCH 598 003,Thesis,2,,,
,ARCL 103 100,Lecture,2,Mon Wed,13:00,14:00
,ARCL 103 D1B,Discussion,2,Fri,10:00,11:00
,ARCL 103 D1C,Discussion,2,Fri,11:00,12:00
Blocked,ARCL 103 D1D,Discussion,2,Fri,13:00,14:00
Blocked,ARCL 103 D1E,Discussion,2,Fri,14:00,15:00
Blocked,ARCL 103 D1G,Discussion,2,Fri,12:00,13:00
,ARCL 103 D1A,Discussion,2,Fri,9:00,10:00
,ARCL 140 001,Lecture,1,Mon Wed,10:00,11:00
,ARCL 140 D1A,Discussion,1,Fri,9:00,10:00
,ARCL 140 D1B,Discussion,1,Fri,10:00,11:00
,ARCL 140 D1C,Discussion,1,Fri,11:00,12:00
Blocked,ARCL 140 D1D,Discussion,1,Fri,14:00,15:00
Blocked,ARCL 140 D1E,Discussion,1,Fri,13:00,14:00
Blocked,ARCL 140 D1F,Discussion,1,Fri,12:00,13:00
,ARCL 203 001,Lecture,1,Tue Thu,14:00,15:30
,ARCL 235 002,Lecture,2,Tue Thu,16:00,17:30
,ARCL 305 202,Lecture,2,Tue Thu,9:30,11:00
,ARCL 309 001,Lecture,2,Tue Thu,15:30,17:00
,ARCL 322 001,Seminar,1,Tue Thu,11:00,12:30
,ARCL 325 002,Seminar,2,Tue Thu,11:00,12:30
,ARCL 345 001,Lecture,1,Mon Wed,16:00,17:30
,ARCL 405 001,Seminar,1,Fri,12:00,15:00
Blocked,ARCL 406A 002,Seminar,2,,,
,ARCL 406A 200,Seminar,2,Tue Thu,15:30,17:00
,ARCL 425 001,Seminar,1,Mon Wed,12:00,15:00
Restricted,ARST 500 002,Lecture,2,Thu,18:00,21:00
Restricted,ARST 510 001,Lecture,1,Tue,14:00,17:00
Restricted,ARST 515 001,Lecture,1,Thu,14:00,17:00
Restricted,ARST 516 001,Lecture,1,Wed,9:00,12:00
Restricted,ARST 517 002,Lecture,2,Wed,9:00,12:00
Restricted,ARST 520 004,Lecture,2,Mon,14:00,17:00
Restricted,ARST 540 002,Lecture,2,Mon,18:00,21:00
Restricted,ARST 545 001,Lecture,1,Wed,14:00,17:00
Restricted,ARST 550 001,Lecture,1,Mon,18:00,21:00
Restricted,ARST 554 001,Lecture,1,Tue,14:00,17:00
Restricted,ARST 555 001,Lecture,1,Thu,18:00,21:00
Restricted,ARST 556L 002,Lecture,2,Mon,14:00,17:00
Restricted,ARST 556P 002,Lecture,2,Wed,9:00,12:00
Restricted,ARST 560 002,Lecture,2,Thu,14:00,17:00
Restricted,ARST 565 001,Lecture,1,Wed,18:00,21:00
Blocked,ARST 570 002,Lecture,2,Tue,8:00,11:00
